dstArcSec,name,ra,dec,objid,nuv_mag,nuv_magerr,nuv_flux,minPhotoObsDate,maxPhotoObsDate,fexptime,nexptime,tilename,tilenum,img,subvis,ParentImgRunID,survey
4.35129928352503,HD_26923,63.8694578632199,6.18578214174293,6377002553110955244,13.05974,0.00493002,21682.32,12/20/2006 11:37:11 AM,12/20/2006 11:39:02 AM,111,111,AIS_173,50173,2,36,6377002690513207296,AIS
3.53400414653872,HD_26913,63.8576524694084,6.1986952447857,6377002553110955635,13.51484,0.005985535,14258.12,12/20/2006 11:37:11 AM,12/20/2006 11:39:02 AM,111,111,AIS_173,50173,2,36,6377002690513207296,AIS
4.25152778900409,HD_206860,326.12996644594,14.7709048909196,6376369230082736306,12.8856,0.004610523,25454.16,9/18/2006 1:36:55 AM,9/18/2006 1:38:30 AM,95,95,AIS_155,50155,1,32,6376369367520641024,AIS
1.43364898936937,HD_206860,326.130943531404,14.77185328697,6376369230083788553,-999,-999,-999,9/18/2006 1:36:55 AM,9/18/2006 1:38:30 AM,95,95,AIS_155,50155,1,32,6376369367520641024,AIS
2.43366396753299,HD_107213,184.873738213341,28.1571776117179,6374856354696269280,12.99931,0.00464732,22923.27,2/20/2007 12:35:14 PM,2/20/2007 12:37:03 PM,109,109,AIS_112,50112,1,81,6374856492134170624,AIS
1.70284064731771,HD_107213,184.872566228927,28.1566827064542,6374856354697319554,-999,-999,-999,2/20/2007 12:35:14 PM,2/20/2007 12:37:03 PM,109,109,AIS_112,50112,1,81,6374856492134170624,AIS
2.57232098794476,HD_107213,184.872771283106,28.1576030329326,6374856353624621057,13.39816,0.005672188,15875.85,4/4/2007 4:27:13 AM,4/4/2007 4:28:47 AM,94,94,AIS_112,50112,1,80,6374856491060428800,AIS
1.78842639333093,HD_115043,198.404668885618,56.7078397796425,6374434126127171864,12.32358,0.003604309,42713.93,3/4/2005 8:18:46 AM,3/4/2005 8:20:19 AM,93.05,93.05,AIS_100,50100,1,66,6374434263562977280,AIS
3.9957131148963,HD_6920,17.5779052889373,42.0803795787453,6372428631950492119,12.6,0.003534083,33113.04,11/8/2006 5:40:58 AM,11/8/2006 5:43:14 AM,136,136,AIS_43,50043,1,80,6372428769386299392,AIS
3.97120315132256,HD_207978,328.124243313546,28.794584140941,6372323072423232840,11.25437,0.002283037,114354.2,8/5/2011 3:15:02 AM,8/5/2011 3:17:03 AM,0,121,AIS_40,50040,2,74,6372323209827581952,AIS
3.50305664375424,HD_207978,328.124346078196,28.7944763982041,6372323072389678249,11.27015,0.002266483,112704.5,7/30/2011 7:02:18 PM,7/30/2011 7:04:05 PM,0,107,AIS_40,50040,1,74,6372323209827581952,AIS
4.64485302904161,HD_136202,229.829191401583,1.76447175677389,3123811490623134955,-999,-999,-999,5/12/2007 4:11:25 AM,5/12/2007 4:17:35 AM,370.2,370.2,GI3_075006_NGC5904,23248,1,-999,3123811628059983872,GII
4.30281981100594,HD_137107,230.802006910819,30.2874281288497,6387909767479694003,-999,-999,-999,4/9/2007 10:27:53 PM,4/9/2007 10:29:22 PM,89.05,89.05,AIS_483,50483,1,91,6387909904916545536,AIS
3.51161299516327,HD_188512,298.829220908652,6.4064527010647,6379395074273315997,12.36213,0.003682103,41223.63,9/1/2006 5:18:52 AM,9/1/2006 5:20:36 AM,104.1,104.1,AIS_241,50241,1,21,6379395211709120512,AIS
2.86046131735533,HD_26923,63.8702118330175,6.18763060576034,6377002553075303733,12.88856,0.004467226,25384.87,12/20/2005 8:26:58 AM,12/20/2005 8:28:45 AM,107,107,AIS_173,50173,1,36,6377002690513207296,AIS
1.80957481755208,HD_26923,63.8697217174391,6.18644402351067,6377002553076354254,-999,-999,-999,12/20/2005 8:26:58 AM,12/20/2005 8:28:45 AM,107,107,AIS_173,50173,1,36,6377002690513207296,AIS
1.75309184303961,HD_26913,63.857115941969,6.19929427393931,6377002553076354261,-999,-999,-999,12/20/2005 8:26:58 AM,12/20/2005 8:28:45 AM,107,107,AIS_173,50173,1,36,6377002690513207296,AIS
2.03491446515248,HD_26913,63.8573776882315,6.20021627896556,6377002553075304137,13.27796,0.005294883,17734.28,12/20/2005 8:26:58 AM,12/20/2005 8:28:45 AM,107,107,AIS_173,50173,1,36,6377002690513207296,AIS
2.7652116824678,HD_159332,263.344304712721,19.2568214979842,6375348949866251695,11.57231,0.003055021,85325.13,7/1/2007 12:20:03 PM,7/1/2007 12:21:51 PM,108,108,AIS_126,50126,1,94,6375349087302057984,AIS
3.24724959725303,HD_2454,7.08352622163514,10.1889604310466,3151712697724175028,11.73116,0.001190575,73711.79,9/27/2008 8:02:24 PM,9/27/2008 8:11:19 PM,535.25,535.25,GI4_013001_HD2454,24041,2,-999,3151712835126427648,GII
0.526648322311855,HD_2454,7.08368774020235,10.1897961774448,3151712697689577340,-999,-999,-999,9/6/2008 11:08:10 AM,9/6/2008 11:28:35 AM,1225.7,1225.7,GI4_013001_HD2454,24041,1,-999,3151712835126427648,GII
4.58010868991448,HD_149661,249.089649758056,-2.32577383624339,6382913571609643911,14.22948,0.009065998,7382.538,6/13/2007 8:11:43 PM,6/13/2007 8:13:18 PM,95.2,95.2,AIS_341,50341,1,77,6382913709047545856,AIS
4.03746858023949,HD_88737,153.624495296075,21.167053439226,6382632027913453682,12.56216,0.00430361,34287.63,3/28/2006 8:27:40 AM,3/28/2006 8:29:00 AM,80,80,AIS_333,50333,1,13,6382632165351358464,AIS
1.14371976532265,HD_88737,153.623611473557,21.1680637754076,6382632027914506074,-999,-999,-999,3/28/2006 8:27:40 AM,3/28/2006 8:29:00 AM,80,80,AIS_333,50333,1,13,6382632165351358464,AIS
4.28134698737713,HD_30495,71.9000433257064,-16.9348541823284,6381259926522561664,12.95915,0.004413696,23787.04,1/11/2006 7:20:24 PM,1/11/2006 7:22:21 PM,112,117,AIS_294,50294,1,96,6381260063960465408,AIS
0.504483586525964,HD_30495,71.9011518856338,-16.9343270875394,6381259926523613398,-999,-999,-999,1/11/2006 7:20:24 PM,1/11/2006 7:22:21 PM,112,117,AIS_294,50294,1,96,6381260063960465408,AIS
2.91304973835443,HD_3443,9.33713551332012,-24.767197123589,6380591404127618418,11.93059,0.002745175,61342.76,10/25/2003 12:41:11 PM,10/25/2003 12:43:03 PM,112,112,AIS_275,50275,1,78,6380591541563424768,AIS
4.72770672415128,HD_3795,10.1378660895547,-23.8056083492406,6380591392348967289,-999,-999,-999,11/23/2006 10:06:46 AM,11/23/2006 10:08:22 AM,96,96,AIS_275,50275,2,67,6380591529752264704,AIS
3.11953009421341,HD_1835,5.71666615239713,-12.2093667692187,6380415433075330901,-999,-999,-999,10/24/2005 3:29:11 PM,10/24/2005 3:30:47 PM,96,96,AIS_270,50270,7,32,6380415570310856704,AIS
1.0166935390553,HD_190007,300.695905488776,3.32643755783114,6379395100074579391,15.69891,0.01110894,1907.375,6/30/2005 1:32:03 PM,6/30/2005 1:36:15 PM,0,252,AIS_241,50241,2,45,6379395237478924288,AIS
4.96654180986781,HD_188512,298.829613882425,6.40634457743725,6379395074304773242,12.24659,0.004082658,45852.66,7/23/2007 1:26:32 PM,7/23/2007 1:27:52 PM,80,80,AIS_241,50241,2,21,6379395211709120512,AIS
3.51206314933615,HD_188512,298.828370090572,6.40581984595804,6379395074305824093,-999,-999,-999,7/23/2007 1:26:32 PM,7/23/2007 1:27:52 PM,80,80,AIS_241,50241,2,21,6379395211709120512,AIS
3.9597125668128,HD_13421,32.8380146528344,8.5708896588881,6377389642371565845,12.83306,0.004098968,26716.17,10/16/2007 11:18:48 AM,10/16/2007 11:20:38 AM,110,110,AIS_184,50184,1,93,6377389779809468416,AIS
1.58443936089248,HD_13421,32.8374275654996,8.56999301644402,6377389642372615897,-999,-999,-999,10/16/2007 11:18:48 AM,10/16/2007 11:20:38 AM,110,110,AIS_184,50184,1,93,6377389779809468416,AIS
2.60376059120177,HD_18256,44.1096979722619,18.0229358622046,6377037787947863411,-999,-999,-999,10/31/2007 1:34:27 AM,10/31/2007 1:36:29 AM,122.1,122.1,AIS_174,50174,2,83,6377037925351161856,AIS
2.81422338834102,HD_18256,44.1097866583692,18.0230678961999,6377037777176890142,-999,-999,-999,11/20/2006 6:17:29 PM,11/20/2006 6:18:25 PM,56.05,56.05,AIS_174,50174,1,73,6377037914613743616,AIS
1.77098538831847,HD_129333,219.749935793325,64.2913633432842,6374363789595249416,13.23334,0.004819816,18478.3,3/13/2004 5:39:51 PM,3/13/2004 5:41:40 PM,109,109,AIS_98,50098,1,96,6374363927031054336,AIS
2.92438972315268,HD_37394,85.3347106052319,53.480236821396,6373308209308895357,13.34107,0.00540077,16732.89,11/24/2005 12:35:05 PM,11/24/2005 12:37:19 PM,134.05,134.05,AIS_68,50068,9,50,6373308346476265472,AIS
2.31144244523305,HD_37394,85.3345994285537,53.4804121733855,6373308209239689357,13.49837,0.004829133,14476.06,12/30/2004 5:31:08 PM,12/30/2004 5:33:30 PM,0,142,AIS_68,50068,7,50,6373308346476265472,AIS
2.76368957321143,HD_37394,85.3346033591932,53.4802854389504,6373308209172580560,13.47805,0.004846772,14749.66,12/30/2004 9:18:10 AM,12/30/2004 9:20:30 AM,0,140,AIS_68,50068,5,50,6373308346476265472,AIS
2.70724957851307,HD_37394,85.3344447189712,53.4803173775143,6373308209038362730,13.47326,0.004631793,14814.86,1/9/2004 5:13:53 AM,1/9/2004 5:16:22 AM,0,149,AIS_68,50068,1,50,6373308346476265472,AIS
4.96465362880951,HD_126053,215.814709266759,1.24250179858331,3383190681729116151,-999,-999,-999,5/4/2008 4:58:06 PM,5/4/2008 5:23:42 PM,1536,1536,WDST_J1423p0149,30620,3,-999,3383190819233071104,CAI
3.28525519290601,HD_10476,25.6231424877961,20.2689403527823,3054885305700063440,12.65165,0.001007376,31574.73,11/12/2004 1:43:18 PM,11/12/2004 2:11:34 PM,0,1696,GI1_047010_UGCA020,21289,1,-999,3054885443137961984,GII
3.22501850122212,HD_126053,215.814399311338,1.24103482633129,6383546894604305734,12.20217,0.003231778,47767.24,5/12/2007 9:21:15 AM,5/12/2007 9:23:02 AM,107,107,AIS_359,50359,1,81,6383547032040112128,AIS
1.37489602363775,HD_154417,256.320057393075,0.702204587988052,6383441293202165243,-999,-999,-999,7/11/2007 6:45:41 PM,7/11/2007 6:46:59 PM,78,78,AIS_356,50356,2,36,6383441430605463552,AIS
4.26841031880246,HD_149661,249.090523955121,-2.32482060709996,6383441255588692363,13.89066,0.007085882,10086.42,7/11/2006 11:07:54 AM,7/11/2006 11:09:33 AM,99.15,99.15,AIS_356,50356,1,1,6383441393024499712,AIS
2.93397705924421,HD_157856,261.491952057313,-1.65162698184511,6375595146046603298,12.55695,0.004432065,34452.46,7/9/2007 2:07:34 PM,7/9/2007 2:08:48 PM,74.1,74.1,AIS_133,50133,3,6,6375595283417399296,AIS
1.04527921799252,HD_157856,261.491054115453,-1.65151062699902,6375595146047654692,-999,-999,-999,7/9/2007 2:07:34 PM,7/9/2007 2:08:48 PM,74.1,74.1,AIS_133,50133,3,6,6375595283417399296,AIS
2.50172309795261,HD_157856,261.491465639977,-1.65116381473782,6375595145981591597,12.53462,0.004976289,35168.41,5/29/2007 5:36:34 AM,5/29/2007 5:37:32 AM,58.1,58.1,AIS_133,50133,1,6,6375595283417399296,AIS
1.52913455871764,HD_154417,256.320140212343,0.702165969623006,6383441293169657489,12.49815,0.00386194,36369.68,6/17/2007 7:37:12 PM,6/17/2007 7:38:48 PM,96,96,AIS_356,50356,1,36,6383441430605463552,AIS
3.65029809767403,HD_149661,249.090258338562,-2.32502758446032,6383441255621200974,-999,-999,-999,7/11/2007 1:59:28 PM,7/11/2007 2:00:32 PM,64,64,AIS_356,50356,2,1,6383441393024499712,AIS
1.64483465909462,HD_141004,236.610432012742,7.35313178952331,6382737665856377644,-999,-999,-999,4/17/2007 7:37:21 PM,4/17/2007 7:39:36 PM,135,135,AIS_336,50336,1,92,6382737803293229056,AIS
1.23234605579867,HD_124570,213.521256498974,12.9595736840718,6378585868073964407,-999,-999,-999,5/11/2007 7:08:41 AM,5/11/2007 7:10:33 AM,112,112,AIS_218,50218,1,53,6378586005510815744,AIS
1.4758372654256,HD_124570,213.521163545397,12.9594029857795,6378585859484029251,-999,-999,-999,5/11/2007 7:06:19 AM,5/11/2007 7:08:09 AM,110,110,AIS_218,50218,1,45,6378585996920881152,AIS
2.41825017773768,HD_81809,141.94427339589,-6.07128940044842,6378374780128595317,-999,-999,-999,1/9/2008 10:44:45 AM,1/9/2008 10:45:33 AM,48,48,AIS_212,50212,2,70,6378374917531893760,AIS
1.74672345921156,HD_81809,141.944474355575,-6.0713513378731,6378374780095041605,-999,-999,-999,2/24/2006 3:45:10 AM,2/24/2006 3:47:01 AM,111,111,AIS_212,50212,1,70,6378374917531893760,AIS
2.66348156751234,HD_206860,326.130757655826,14.772656144647,6376369231190035273,12.95162,0.00618359,23952.43,7/17/2007 10:45:08 PM,7/17/2007 10:46:03 PM,55.05,55.05,AIS_155,50155,2,33,6376369368594382848,AIS
2.50869411722213,HD_206860,326.131115908665,14.7715232396038,6376369231191084715,-999,-999,-999,7/17/2007 10:45:08 PM,7/17/2007 10:46:03 PM,55.05,55.05,AIS_155,50155,2,33,6376369368594382848,AIS
2.34098748003257,HD_206860,326.130341516289,14.7713255968788,6376369231158578318,13.02332,0.004601195,22421.94,9/18/2006 1:45:56 AM,9/18/2006 1:47:42 AM,106,106,AIS_155,50155,1,33,6376369368594382848,AIS
2.49527131727783,HD_206860,326.130461001936,14.772634581095,6376369230118388004,12.77148,0.005657269,28275.42,7/17/2007 10:38:38 PM,7/17/2007 10:39:38 PM,60,60,AIS_155,50155,2,32,6376369367520641024,AIS
2.68836589291289,HD_157856,261.491865111054,-1.65156138375076,6375595146015146019,12.54753,0.004741013,34752.71,5/29/2007 3:28:28 PM,5/29/2007 3:29:32 PM,64,64,AIS_133,50133,2,6,6375595283417399296,AIS
2.27259508328684,HD_160346,264.819992977446,3.55484532063707,6375419238079793340,14.4213,0.009237022,6187.02,6/19/2007 4:01:34 PM,6/19/2007 4:03:10 PM,96,96,AIS_128,50128,1,19,6375419375515598848,AIS
4.74608493556053,HD_143761,240.261992340576,33.302427579262,6374926723473999930,12.60345,0.004490302,33007.89,7/13/2007 7:01:14 AM,7/13/2007 7:02:27 AM,73,73,AIS_114,50114,2,81,6374926860878348288,AIS
1.68001558505273,HD_143761,240.260824690943,33.3030931447389,6374926723440445586,12.84995,0.005045137,26303.88,4/9/2007 1:05:42 AM,4/9/2007 1:06:56 AM,74.1,74.1,AIS_114,50114,1,81,6374926860878348288,AIS
2.77434344416534,HD_75332,132.633697590532,33.2856726890559,3796994081864811858,13.01889,0.006723279,22513.47,1/28/2011 12:52:43 AM,1/28/2011 12:53:31 AM,0,48,MISGCSN1_04406_0216,42381,3,-999,3796994219436933120,MIS
2.60830402884901,HD_88355,152.909899632051,13.3553960877605,6382667292817231353,-999,-999,-999,3/26/2006 10:22:04 AM,3/26/2006 10:23:39 AM,95,95,AIS_334,50334,1,88,6382667430254084096,AIS
1.35866862870199,HD_2454,7.08379506061491,10.1901562980696,6380978404336862552,11.80604,0.002740459,68799.4,11/2/2007 5:37:25 PM,11/2/2007 5:39:08 PM,103,103,AIS_286,50286,2,52,6380978541739114496,AIS
3.42442374353993,HD_1835,5.71675501320723,-12.2093952062095,6380415442740054512,13.69627,0.006246479,12063.97,10/24/2005 3:31:27 PM,10/24/2005 3:33:03 PM,96,96,AIS_270,50270,7,41,6380415579974533120,AIS
3.24516115660134,HD_1835,5.71670352705409,-12.2093872136653,6380415442706500209,13.69893,0.00625461,12034.5,10/24/2005 1:52:49 PM,10/24/2005 1:54:25 PM,96,96,AIS_270,50270,6,41,6380415579974533120,AIS
4.72977364929184,HD_1835,5.71675965547741,-12.2085402585132,6380415442605836977,13.44963,0.00580968,15140.78,10/1/2004 12:37:04 PM,10/1/2004 12:38:51 PM,107,107,AIS_270,50270,3,41,6380415579974533120,AIS
4.08242274039761,HD_194012,305.718471001712,14.5499991594723,6379359895301390614,12.23674,0.003711737,46270.55,9/13/2011 3:32:03 AM,9/13/2011 3:33:45 AM,0,102.05,AIS_240,50240,2,26,6379360032705740800,AIS
3.72230571786593,HD_194012,305.717660577236,14.5502155349842,6379359895267836164,12.39886,0.003840839,39852.59,8/14/2011 1:49:53 PM,8/14/2011 1:51:42 PM,0,109,AIS_240,50240,1,26,6379360032705740800,AIS
0.887738457035384,HD_100563,173.59121709747,3.06012655771084,6379113588591693960,-999,-999,-999,4/7/2007 10:51:17 PM,4/7/2007 10:52:53 PM,96,96,AIS_233,50233,2,11,6379113725994991616,AIS
2.5984737008005,HD_115383,199.193380999589,9.42473383375187,6378796950685222233,11.65978,0.00272097,78720.23,4/20/2007 10:55:59 PM,4/20/2007 10:57:50 PM,111,111,AIS_224,50224,1,31,6378797088121028608,AIS
4.95019009375193,HD_115404,199.21389486996,17.0164405031521,6378621094320930832,13.81194,0.006544619,10844.88,4/18/2005 9:56:21 AM,4/18/2005 9:58:13 AM,0,112,AIS_219,50219,1,92,6378621231758835712,AIS
1.76343991942468,HD_82443,143.182383683068,26.9880707667146,6378445157463754831,13.41454,0.006030902,15638.04,4/2/2007 11:21:48 AM,4/2/2007 11:23:24 AM,96,96,AIS_214,50214,2,78,6378445294866006016,AIS
1.2344592002638,HD_82443,143.182559211423,26.9882845647064,6378445157430200289,13.43665,0.005599757,15322.82,2/22/2006 5:23:50 PM,2/22/2006 5:25:36 PM,106,106,AIS_214,50214,1,78,6378445294866006016,AIS
2.83301154778626,HD_22049,53.2319003781114,-9.45812059424903,6377319204907910246,12.77049,0.004480566,28301.16,12/8/2006 1:31:08 PM,12/8/2006 1:32:38 PM,90,90,AIS_182,50182,1,29,6377319342345814016,AIS
3.01751120394583,HD_160346,264.819892628403,3.55464784500477,6375560056098785190,14.40908,0.009308054,6257.023,6/19/2007 3:49:42 PM,6/19/2007 3:51:18 PM,96,96,AIS_132,50132,1,94,6375560193534590976,AIS
1.5917373581506,HD_115043,198.404234685403,56.7078251119657,6374434126227835090,12.35372,0.003765381,41544.46,3/25/2008 9:11:34 AM,3/25/2008 9:13:10 AM,96,96,AIS_100,50100,4,66,6374434263562977280,AIS
1.30125218567734,HD_166620,272.405881707787,38.4574096692477,6371337905711875644,13.89056,0.008035398,10087.34,7/28/2006 12:23:14 PM,7/28/2006 12:24:34 PM,80,80,AIS_12,50012,2,70,6371338043114127360,AIS
1.14518740313513,HD_129333,219.751021524382,64.291936636043,3080112501093832245,12.90664,0.001327659,24965.64,5/31/2007 6:20:44 PM,5/31/2007 6:42:20 PM,1296,1296,GI2_007012_S_143907p641712,22006,19,-999,3080112637925654528,GII
1.23972534874358,HD_129333,219.750928576966,64.291967129063,3080112501060277749,12.90651,0.001314053,24968.59,5/31/2007 4:42:08 PM,5/31/2007 5:03:34 PM,1286.1,1286.1,GI2_007012_S_143907p641712,22006,18,-999,3080112637925654528,GII
0.6061892116018,HD_129333,219.751282273417,64.2916496699192,3080112501026723241,12.93086,0.001378668,24414.88,5/31/2007 8:29:06 AM,5/31/2007 8:49:46 AM,1240.5,1240.5,GI2_007012_S_143907p641712,22006,17,-999,3080112637925654528,GII
1.91881337782539,HD_2454,7.08301518698939,10.1898193992095,6380978404303308048,11.6153,0.00243012,82012.09,10/25/2006 2:37:38 PM,10/25/2006 2:39:30 PM,112,112,AIS_286,50286,1,52,6380978541739114496,AIS
1.88613762859368,HD_16673,40.051234221994,-9.45296659938376,6380872807196135737,-999,-999,-999,11/6/2007 1:23:50 PM,11/6/2007 1:25:40 PM,110,110,AIS_283,50283,2,11,6380872944599433216,AIS
2.94696598827971,HD_3229,8.88607064101724,-0.505247243822442,2917419964018197371,12.08814,0.001119206,53057.27,10/9/2007 6:35:47 AM,10/9/2007 6:46:19 AM,632.4,632.4,MISWZS01_29095_0268,17382,3,-999,2917420101386895360,MIS
2.63348709943193,HD_3229,8.88636354966225,-0.506192321899914,2917419963984642817,12.04312,0.00176031,55303.47,9/22/2007 11:25:05 PM,9/22/2007 11:30:04 PM,299.1,299.1,MISWZS01_29095_0268,17382,2,-999,2917420101386895360,MIS
2.26552837917203,HD_16673,40.0511456558728,-9.4530539308174,6380872807162581173,-999,-999,-999,10/19/2007 6:38:44 AM,10/19/2007 6:40:20 AM,96,96,AIS_283,50283,1,11,6380872944599433216,AIS
4.62206420140326,HD_1835,5.71708076106955,-12.2092441061993,6380415433042821121,13.8025,0.008254917,10939.52,10/24/2005 1:50:34 PM,10/24/2005 1:52:10 PM,96,96,AIS_270,50270,6,32,6380415570310856704,AIS
4.53503031668258,HD_1835,5.71641243979038,-12.2083437067831,6380415432941113034,-999,-999,-999,10/1/2004 12:46:23 PM,10/1/2004 12:48:02 PM,99.1,99.1,AIS_270,50270,3,32,6380415570310856704,AIS
0.994280247544407,HD_217014,344.366881170385,20.7688500038971,6376087806681285169,12.25974,0.003742366,45300.37,7/21/2007 5:04:28 PM,7/21/2007 5:05:48 PM,80,80,AIS_147,50147,2,80,6376087944083537920,AIS
1.42133003663752,HD_217014,344.3669852548,20.7689562039177,6376087806646685649,-999,-999,-999,9/22/2006 8:41:05 PM,9/22/2006 8:42:51 PM,106,106,AIS_147,50147,1,80,6376087944083537920,AIS
1.35911229898179,HD_9562,23.4285333904924,-7.02496316627052,6380380241020323199,12.03741,0.003239775,55594.98,11/4/2007 11:56:52 AM,11/4/2007 11:58:25 AM,93.15,93.15,AIS_269,50269,2,25,6380380378422575104,AIS
2.69401640007085,HD_9562,23.4292402045279,-7.02538959611609,6380380240986768472,12.00766,0.003258647,57139.3,10/22/2007 11:43:18 AM,10/22/2007 11:45:02 AM,104,104,AIS_269,50269,1,25,6380380378422575104,AIS
2.34064602373753,HD_3229,8.88627187027605,-0.505236806323766,6380309848653824788,12.05292,0.003151127,54806.66,9/10/2007 10:23:07 PM,9/10/2007 10:24:39 PM,92,92,AIS_267,50267,2,3,6380309986056077312,AIS
1.29202482657961,HD_3229,8.88700473278083,-0.505907188043363,6380309848619225330,-999,-999,-999,9/8/2007 9:34:18 AM,9/8/2007 9:35:51 AM,93,93,AIS_267,50267,1,3,6380309986056077312,AIS
2.42502889373313,HD_101501,175.262540656722,34.200972760581,6374645258128461998,-999,-999,-999,3/22/2007 1:51:34 PM,3/22/2007 1:53:24 PM,110,110,AIS_106,50106,1,90,6374645395565314048,AIS
1.06762812020342,HD_161239,265.83993228765,24.3281178559054,6375243305480884594,-999,-999,-999,7/16/2006 11:09:05 AM,7/16/2006 11:10:25 AM,80,80,AIS_123,50123,1,9,6375243442917736448,AIS
2.78096060988248,HD_161239,265.83907173842,24.327532249639,6375243305479833007,13.64859,0.007577762,12605.59,7/16/2006 11:09:05 AM,7/16/2006 11:10:25 AM,80,80,AIS_123,50123,1,9,6375243442917736448,AIS
